"","hhid","species_name","abundance","regency","village","plotID","crop"
"994",641,"Asplenium Glaucophyllum","2","Bungo","Laman Panjang",1,"Rubber"
"995",641,"Paku Lebar","5","Bungo","Laman Panjang",1,"Rubber"
"996",641,"Cheilocostus Speciosus","3","Bungo","Laman Panjang",1,"Rubber"
"997",641,"Daun Lirik","9","Bungo","Laman Panjang",1,"Rubber"
"998",641,"Daun Kunyit kunyitan","6","Bungo","Laman Panjang",1,"Rubber"
"999",641,"Rothmania Macrophylla","5","Bungo","Laman Panjang",1,"Rubber"
"1000",641,"Lasianthus Inaequalis","2","Bungo","Laman Panjang",1,"Rubber"
"1001",641,"Eulophia Spectabilis","2","Bungo","Laman Panjang",1,"Rubber"
"1002",641,"Endospermum Duodenum","2","Bungo","Laman Panjang",1,"Rubber"
"1003",641,"Paku Pipih","3","Bungo","Laman Panjang",1,"Rubber"
"1004",649,"Asystasia gangetica","63","Bungo","Tebing Tinggi",1,"Rubber"
"1005",649,"Blechnum orientale","5","Bungo","Tebing Tinggi",1,"Rubber"
"1006",649,"Chromolaena odorata","4","Bungo","Tebing Tinggi",1,"Rubber"
"1007",649,"Clidemia hirta","85","Bungo","Tebing Tinggi",1,"Rubber"
"1008",649,"Lantana camara","15","Bungo","Tebing Tinggi",1,"Rubber"
"1009",649,"Phyllanthus urinaria","8","Bungo","Tebing Tinggi",1,"Rubber"
"1010",649,"Scleria ciliaris","75","Bungo","Tebing Tinggi",1,"Rubber"
"1011",649,"Cyrtococcum Patens","96","Bungo","Tebing Tinggi",1,"Rubber"
"1012",649,"Leptaspis Urceolata","23","Bungo","Tebing Tinggi",1,"Rubber"
"1013",649,"Calopogonium Mucunoides","2","Bungo","Tebing Tinggi",1,"Rubber"
"1014",649,"Paku Cemara","32","Bungo","Tebing Tinggi",1,"Rubber"
"1015",649,"Lindsaea Salicifolium","5","Bungo","Tebing Tinggi",1,"Rubber"
"1016",649,"Mirip Macaranga (love)","4","Bungo","Tebing Tinggi",1,"Rubber"
"1017",649,"Uncaria Cordata","1","Bungo","Tebing Tinggi",1,"Rubber"
"1018",649,"Rothmania Macrophylla","4","Bungo","Tebing Tinggi",1,"Rubber"
"1019",649,"Sirih Sirihan","3","Bungo","Tebing Tinggi",1,"Rubber"
"1020",650,"Blechnum orientale","36","Bungo","Tebing Tinggi",1,"Rubber"
"1021",650,"Clidemia hirta","134","Bungo","Tebing Tinggi",1,"Rubber"
"1022",650,"Goniophlebium verrucosum","12","Bungo","Tebing Tinggi",1,"Rubber"
"1023",650,"LN: Laos- Laosan","2","Bungo","Tebing Tinggi",1,"Rubber"
"1024",650,"Molineria latifolia","1","Bungo","Tebing Tinggi",1,"Rubber"
"1025",650,"Scleria ciliaris","3","Bungo","Tebing Tinggi",1,"Rubber"
"1026",650,"Stenochlaena palustris","63","Bungo","Tebing Tinggi",1,"Rubber"
"1027",650,"Paku Cemara","15","Bungo","Tebing Tinggi",1,"Rubber"
"1028",650,"Lasianthus Inaequalis","9","Bungo","Tebing Tinggi",1,"Rubber"
"1029",650,"Centrosema Pubescens","6","Bungo","Tebing Tinggi",1,"Rubber"
"1030",650,"Amplas Kijang","15","Bungo","Tebing Tinggi",1,"Rubber"
"1031",650,"Cyrtococcum Patens","124","Bungo","Tebing Tinggi",1,"Rubber"
"1032",650,"Sauropus androgynus (daun katu)","1","Bungo","Tebing Tinggi",1,"Rubber"
"1033",650,"Calopogonium Mucunoides","8","Bungo","Tebing Tinggi",1,"Rubber"
"1034",658,"Kedobdong","bergetah","Bungo","Tanjung Agung",2,"Rubber"
"1035",667,"Adiantum latifolium","4","Bungo","Tanjung Agung",2,"Rubber"
"1036",667,"Clidemia hirta","3","Bungo","Tanjung Agung",2,"Rubber"
"1037",667,"Dicranopteris linearis","12","Bungo","Tanjung Agung",2,"Rubber"
"1038",667,"Hevea brasiliensis","29","Bungo","Tanjung Agung",2,"Rubber"
"1039",667,"Imperata cylindrica","19","Bungo","Tanjung Agung",2,"Rubber"
"1040",667,"Lindsaea ensifolia","17","Bungo","Tanjung Agung",2,"Rubber"
"1041",667,"Macaranga bancana","1","Bungo","Tanjung Agung",2,"Rubber"
"1042",667,"Looks like cleome rutidosperma","18","Bungo","Tanjung Agung",2,"Rubber"
"1043",667,"Uncaria Cordata","11","Bungo","Tanjung Agung",2,"Rubber"
"1044",667,"Looks Like Tetracera Indica","28","Bungo","Tanjung Agung",2,"Rubber"
"1045",667,"CyrtococcumPatens","23","Bungo","Tanjung Agung",2,"Rubber"
"1046",667,"Mallotus Peltatus","1","Bungo","Tanjung Agung",2,"Rubber"
"1047",667,"No Name","1","Bungo","Tanjung Agung",2,"Rubber"
"1048",670,"Adiantum latifolium","13","Bungo","Tanjung Agung",3,"Rubber"
"1049",670,"Clidemia hirta","68","Bungo","Tanjung Agung",3,"Rubber"
"1050",670,"Dicranopteris linearis","8","Bungo","Tanjung Agung",3,"Rubber"
"1051",670,"Hevea brasiliensis","7","Bungo","Tanjung Agung",3,"Rubber"
"1052",670,"Lindsaea ensifolia","368","Bungo","Tanjung Agung",3,"Rubber"
"1053",670,"Melastoma malabathricum","52","Bungo","Tanjung Agung",3,"Rubber"
"1054",670,"Scleria ciliaris","33","Bungo","Tanjung Agung",3,"Rubber"
"1055",670,"Endospermum Diadendum","3","Bungo","Tanjung Agung",3,"Rubber"
"1056",670,"Pouzolzia Zeylanica","13","Bungo","Tanjung Agung",3,"Rubber"
"1057",670,"Cyrtococcum Patens","2","Bungo","Tanjung Agung",3,"Rubber"
"1058",672,"Clidemia hirta","80","Bungo","Teluk Pandak",3,"Rubber"
"1059",672,"Dicranopteris linearis","112","Bungo","Teluk Pandak",3,"Rubber"
"1060",672,"Lindsaea ensifolia","21","Bungo","Teluk Pandak",3,"Rubber"
"1061",672,"LN: Rambutan","1","Bungo","Teluk Pandak",3,"Rubber"
"1062",672,"Melastoma malabathricum","12","Bungo","Teluk Pandak",3,"Rubber"
"1063",672,"Scleria ciliaris","62","Bungo","Teluk Pandak",3,"Rubber"
"1064",672,"Stenochlaena palustris","70","Bungo","Teluk Pandak",3,"Rubber"
"1065",672,"cyrtococcum patens","50","Bungo","Teluk Pandak",3,"Rubber"
"1066",672,"Bunga Merah","124","Bungo","Teluk Pandak",3,"Rubber"
"1067",672,"Sauropus androgynus","2","Bungo","Teluk Pandak",3,"Rubber"
"1068",672,"mirip Lindsaea","70","Bungo","Teluk Pandak",3,"Rubber"
"1069",675,"Clidemia hirta","107","Bungo","Teluk Pandak",1,"Rubber"
"1070",675,"Hevea brasiliensis","4","Bungo","Teluk Pandak",1,"Rubber"
"1071",675,"Lindsaea ensifolia","628","Bungo","Teluk Pandak",1,"Rubber"
"1072",675,"Melastoma malabathricum","4","Bungo","Teluk Pandak",1,"Rubber"
"1073",675,"Scleria ciliaris","27","Bungo","Teluk Pandak",1,"Rubber"
"1074",675,"Cyrtococcum Patens","36","Bungo","Teluk Pandak",1,"Rubber"
"1075",675,"No Name","2","Bungo","Teluk Pandak",1,"Rubber"
"1076",678,"Clidemia hirta","60","Bungo","Teluk Pandak",1,"Rubber"
"1077",678,"Macaranga bancana","5","Bungo","Teluk Pandak",1,"Rubber"
"1078",678,"Melastoma malabathricum","22","Bungo","Teluk Pandak",1,"Rubber"
"1079",678,"Mikania micrantha","5","Bungo","Teluk Pandak",1,"Rubber"
"1080",678,"Scleria ciliaris","152","Bungo","Teluk Pandak",1,"Rubber"
"1081",678,"Stenochlaena palustris","57","Bungo","Teluk Pandak",1,"Rubber"
"1082",678,"Taenitis blechnoides","55","Bungo","Teluk Pandak",1,"Rubber"
"1083",678,"Leptaspis Urceolata","21","Bungo","Teluk Pandak",1,"Rubber"
"1084",678,"Kantong Semar","10","Bungo","Teluk Pandak",1,"Rubber"
"1085",678,"Colocasia Esculenta","1","Bungo","Teluk Pandak",1,"Rubber"
"1086",678,"Sirih Hutan","5","Bungo","Teluk Pandak",1,"Rubber"
"1087",678,"Daun Jati","2","Bungo","Teluk Pandak",1,"Rubber"
"1088",678,"Bunga Hitam","2","Bungo","Teluk Pandak",1,"Rubber"
"1089",678,"Bunga Merah","5","Bungo","Teluk Pandak",1,"Rubber"
"1090",678,"Daun Rambutan","3","Bungo","Teluk Pandak",1,"Rubber"
"1091",678,"Daun Bergerigi","11","Bungo","Teluk Pandak",1,"Rubber"
"1092",678,"daun jelutung","9","Bungo","Teluk Pandak",1,"Rubber"
"1093",681,"Asystasia gangetica","5","Bungo","Teluk Pandak",1,"Rubber"
"1094",681,"Axonopus compressus","24","Bungo","Teluk Pandak",1,"Rubber"
"1095",681,"Clidemia hirta","43","Bungo","Teluk Pandak",1,"Rubber"
"1096",681,"Dicranopteris linearis","483","Bungo","Teluk Pandak",1,"Rubber"
"1097",681,"Lygodium salicifolium","14","Bungo","Teluk Pandak",1,"Rubber"
"1098",681,"Melastoma malabathricum","3","Bungo","Teluk Pandak",1,"Rubber"
"1099",681,"Mussaenda frondosa","1","Bungo","Teluk Pandak",1,"Rubber"
"1100",681,"Ottochlosa nodosa","52","Bungo","Teluk Pandak",1,"Rubber"
"1101",681,"Scleria ciliaris","38","Bungo","Teluk Pandak",1,"Rubber"
"1102",681,"Stenochlaena palustris","112","Bungo","Teluk Pandak",1,"Rubber"
"1103",681,"Taenitis blechnoides","5","Bungo","Teluk Pandak",1,"Rubber"
"1104",687,"Bauhinia semibifida","6","Bungo","Teluk Pandak",1,"Rubber"
"1105",687,"Clidemia hirta","23","Bungo","Teluk Pandak",1,"Rubber"
"1106",687,"Dicranopteris linearis","289","Bungo","Teluk Pandak",1,"Rubber"
"1107",687,"Lantana camara","1","Bungo","Teluk Pandak",1,"Rubber"
"1108",687,"LN: Salung","1","Bungo","Teluk Pandak",1,"Rubber"
"1109",687,"Melastoma malabathricum","3","Bungo","Teluk Pandak",1,"Rubber"
"1110",687,"Mussaenda frondosa","8","Bungo","Teluk Pandak",1,"Rubber"
"1111",687,"Scleria sumatrensis","15","Bungo","Teluk Pandak",1,"Rubber"
"1112",687,"Ubi racun/arang","1","Bungo","Teluk Pandak",1,"Rubber"
"1113",687,"Rothmania Macrophylla","42","Bungo","Teluk Pandak",1,"Rubber"
"1114",687,"Batang Daun Berbulu","1","Bungo","Teluk Pandak",1,"Rubber"
"1115",687,"Endospermum Diadenum","1","Bungo","Teluk Pandak",1,"Rubber"
"1116",687,"Daun Ribu Ribu","1","Bungo","Teluk Pandak",1,"Rubber"
"1117",690,"Axonopus compressus","22","Bungo","Tenam",2,"Rubber"
"1118",690,"Clidemia hirta","349","Bungo","Tenam",2,"Rubber"
"1119",690,"Dicranopteris linearis","736","Bungo","Tenam",2,"Rubber"
"1120",690,"Imperata cylindrica","31","Bungo","Tenam",2,"Rubber"
"1121",690,"LN: Kaca Kacang","9","Bungo","Tenam",2,"Rubber"
"1122",690,"LN: Lengkuas","4","Bungo","Tenam",2,"Rubber"
"1123",690,"LN: Plangas","2","Bungo","Tenam",2,"Rubber"
"1124",690,"Melastoma malabathricum","104","Bungo","Tenam",2,"Rubber"
"1125",690,"Scleria ciliaris","22","Bungo","Tenam",2,"Rubber"
"1126",690,"Scleria sumatrensis","46","Bungo","Tenam",2,"Rubber"
"1127",690,"Paku Wayang","8","Bungo","Tenam",2,"Rubber"
"1128",690,"Batang Daun Berbulu","3","Bungo","Tenam",2,"Rubber"
"1129",698,"Adiantum latifolium","284","Bungo","Tenam",2,"Rubber"
"1130",698,"Clidemia hirta","34","Bungo","Tenam",2,"Rubber"
"1131",698,"Hevea brasiliensis","1","Bungo","Tenam",2,"Rubber"
"1132",698,"Melastoma malabathricum","1","Bungo","Tenam",2,"Rubber"
"1133",698,"Scleria ciliaris","42","Bungo","Tenam",2,"Rubber"
"1134",698,"Taenitis blechnoides","2","Bungo","Tenam",2,"Rubber"
"1135",698,"Pohon Pelagas","12","Bungo","Tenam",2,"Rubber"
"1136",698,"Pohon Seribu","2","Bungo","Tenam",2,"Rubber"
"1137",698,"Medang Peraweh","1","Bungo","Tenam",2,"Rubber"
"1138",698,"Endospermum Diadendum","1","Bungo","Tenam",2,"Rubber"
