"","hid","SpeciesName","Abundance","regency","village","pid","crop","wave"
"930",361,"Vittaria elongata","212","Batanghari","Senaning",1,"Rubber",2018
"931",361,"Cleome Rutidosperma","74","Batanghari","Senaning",1,"Rubber",2018
"932",361,"Cyrtococcum patens","97","Batanghari","Senaning",1,"Rubber",2018
"933",361,"Mallotus peltatus","9","Batanghari","Senaning",1,"Rubber",2018
"934",361,"Rhynchospora Colorata","49","Batanghari","Senaning",1,"Rubber",2018
"935",361,"Leptaspis urceolata","53","Batanghari","Senaning",1,"Rubber",2018
"936",361,"Endospermum diadenum","2","Batanghari","Senaning",1,"Rubber",2018
"937",362,"Pucuk Merah","12","Batanghari","Senaning",1,"Rubber",2018
"938",362,"Daun Double","16","Batanghari","Senaning",1,"Rubber",2018
"939",362,"Cyrtococcum patens","53","Batanghari","Senaning",1,"Rubber",2018
"940",362,"Blechnum orientale","13","Batanghari","Senaning",1,"Rubber",2018
"941",362,"Asystasia gangetica","48","Batanghari","Senaning",1,"Rubber",2018
"942",362,"Bauhinia semibifida","17","Batanghari","Senaning",1,"Rubber",2018
"943",362,"Lindsaea ensifolia","12","Batanghari","Senaning",1,"Rubber",2018
"944",362,"Lygodium circinatum","8","Batanghari","Senaning",1,"Rubber",2018
"945",362,"Scleria ciliaris","40","Batanghari","Senaning",1,"Rubber",2018
"946",362,"Cheilocostus Soeciosus","3","Batanghari","Senaning",1,"Rubber",2018
"947",362,"Clidemia hirta","17","Batanghari","Senaning",1,"Rubber",2018
"948",363,"Lindsaea ensifolia","23","Batanghari","Senaning",1,"Rubber",2018
"949",363,"Taenitis blechnoides","5","Batanghari","Senaning",1,"Rubber",2018
"950",363,"Lasianthus inaequalis","23","Batanghari","Senaning",1,"Rubber",2018
"951",363,"Clidemia hirta","96","Batanghari","Senaning",1,"Rubber",2018
"952",363,"Ixora grandifolia","4","Batanghari","Senaning",1,"Rubber",2018
"953",363,"Asam Kandis","2","Batanghari","Senaning",1,"Rubber",2018
"954",363,"Macaranga bancana","12","Batanghari","Senaning",1,"Rubber",2018
"955",363,"Molinera latifolia","21","Batanghari","Senaning",1,"Rubber",2018
"956",363,"Phylanthus urinaria","8","Batanghari","Senaning",1,"Rubber",2018
"957",363,"Lygodium circinatum","12","Batanghari","Senaning",1,"Rubber",2018
"958",363,"Cyrtococcum patens","242","Batanghari","Senaning",1,"Rubber",2018
"959",363,"Scleria ciliaris","78","Batanghari","Senaning",1,"Rubber",2018
"960",363,"Rambat 1","15","Batanghari","Senaning",1,"Rubber",2018
"961",363,"Mampat","12","Batanghari","Senaning",1,"Rubber",2018
"962",367,"helmin minthostachys","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"963",367,"cleomerutidsperma","4.0","Batanghari","Pulau Raman",1,"Rubber",2018
"964",367,"Endospermum diadenum","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"965",367,"Croton hirtus","5.0","Batanghari","Pulau Raman",1,"Rubber",2018
"966",367,"Lindsaea ensifolia","3.0","Batanghari","Pulau Raman",1,"Rubber",2018
"967",367,"Lygodium salicifolium","14.0","Batanghari","Pulau Raman",1,"Rubber",2018
"968",367,"Macaranga bancana","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"969",367,"Oxalis barrelieri","13.0","Batanghari","Pulau Raman",1,"Rubber",2018
"970",367,"Spermaococe cristata","4.0","Batanghari","Pulau Raman",1,"Rubber",2018
"971",367,"Blechnum orientale","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"972",367,"367_Sharp flower plant","5.0","Batanghari","Pulau Raman",1,"Rubber",2018
"973",367,"tarenia violecea","6.0","Batanghari","Pulau Raman",1,"Rubber",2018
"974",367,"asplenium langissimum","2.0","Batanghari","Pulau Raman",1,"Rubber",2018
"975",367,"synedrella nudiflora","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"976",373,"Scleria ciliaris","7","Batanghari","Pulau Raman",1,"Rubber",2018
"977",373,"Clidemia hirta","73","Batanghari","Pulau Raman",1,"Rubber",2018
"978",373,"LN: Lengkuas","12","Batanghari","Pulau Raman",1,"Rubber",2018
"979",373,"Helminthostachys Zeylanica","2","Batanghari","Pulau Raman",1,"Rubber",2018
"980",373,"Mallotus peltatus","36","Batanghari","Pulau Raman",1,"Rubber",2018
"981",373,"Cyrtococcum patens","181","Batanghari","Pulau Raman",1,"Rubber",2018
"982",373,"Pouzolzia Zeylanica","16","Batanghari","Pulau Raman",1,"Rubber",2018
"983",373,"Lygodium salicifolium","3","Batanghari","Pulau Raman",1,"Rubber",2018
"984",373,"Tetracera indica","30","Batanghari","Pulau Raman",1,"Rubber",2018
"985",373,"Oxalis barrelieri","10","Batanghari","Pulau Raman",1,"Rubber",2018
"986",373,"Melastoma malabathricum","25","Batanghari","Pulau Raman",1,"Rubber",2018
"987",374,"Ixora grandifolia","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"988",374,"Taenitis blechnoides","5.0","Batanghari","Pulau Raman",1,"Rubber",2018
"989",374,"374_RoughLong","23.0","Batanghari","Pulau Raman",1,"Rubber",2018
"990",374,"Melastoma malabathricum","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"991",374,"Scleria ciliaris","2.0","Batanghari","Pulau Raman",1,"Rubber",2018
"992",374,"Pouzolzia zeylanica","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"993",374,"Mallotes euphorbialeae","10.0","Batanghari","Pulau Raman",1,"Rubber",2018
"994",374,"Asplenium longissimun","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"995",374,"374_GreenLantern","2.0","Batanghari","Pulau Raman",1,"Rubber",2018
"996",374,"Rumbai","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"997",374,"Polygala paniculata","1557.0","Batanghari","Pulau Raman",1,"Rubber",2018
"998",374,"Rumput janggut kambing","5.0","Batanghari","Pulau Raman",1,"Rubber",2018
"999",374,"374_SharpLongLeaves","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"1000",376,"Scleria ciliaris","35.0","Batanghari","Pulau Raman",1,"Rubber",2018
"1001",376,"Clidemia hirta","28.0","Batanghari","Pulau Raman",1,"Rubber",2018
"1002",376,"Goniophlebium verrucosum","5.0","Batanghari","Pulau Raman",1,"Rubber",2018
"1003",376,"Oxalis barrelieri","1.0","Batanghari","Pulau Raman",1,"Rubber",2018
"1004",376,"Lindsaea ensifolia","4.0","Batanghari","Pulau Raman",1,"Rubber",2018
"1005",376,"Macaranga bancana","5.0","Batanghari","Pulau Raman",1,"Rubber",2018
"1006",376,"Cyrtococcum patens","573.0","Batanghari","Pulau Raman",1,"Rubber",2018
"1007",376,"Mallotus peltatus","3.0","Batanghari","Pulau Raman",1,"Rubber",2018
"1008",379,"Asystasia gangetica","79.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1009",379,"Taenitis blechnoides","1.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1010",379,"Melastoma malabathricum","11.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1011",379,"Axonopus compressus","17.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1012",379,"Lindsaea ensifolia","19.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1013",379,"Clidemia hirta","73.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1014",379,"Spermaococe cristata","71.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1015",379,"Dicranopteris linearis","9.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1016",379,"Daun ubi bulu","1.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1017",379,"Goniophlebium verrucosum","16.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1018",379,"Spermacoce cristata","71.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1019",379,"Endospermum diadenum","2.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1020",382,"Scleria ciliaris","27.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1021",382,"Oxalis barrelieri","3.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1022",382,"Dicranopteris linearis","5.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1023",382,"Davallia denticulata","13.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1024",382,"Tetracera indica","23.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1025",382,"Ligodium Salicifolium ","13.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1026",382,"Blechnum orientale","3.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1027",382,"Centotheca lappacea","129.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1028",382,"Pityrogramma Calomelanos","23.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1029",382,"Leptaspis urceolata","6.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1030",382,"Asystasia gangetica","59.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1031",382,"Clidemia hirta","774.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1032",382,"Lindernia diffusa","3.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1033",382,"Blechnum Ensifolia","2.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1034",382,"Asplenium Longissimum","7.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1035",382,"Cleome Rutidosperma","280.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1036",382,"Lindsae Ensifolia","5.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1037",385,"Davallia denticulata","3.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1038",385,"Clidemia hirta","22.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1039",385,"Lindernia diffusa","146.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1040",385,"Scleria ciliaris","5.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1041",385,"Rolandra fruticosa","2.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1042",385,"cleome rutidosperma","101.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1043",385,"Lygodium salicifolium","5.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1044",385,"cuphea carthagenensis","4.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1045",385,"lindsaea ensifolia","31.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1046",385,"Leptaspis urceolata","44.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1047",385,"clibadium surinamense","1.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1048",385,"centhoceca lappacea","192.0","Muaro Jambi","Sungai Dayo",1,"Palm Oil",2018
"1049",387,"Scleria ciliaris","140.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1050",387,"Rothmannia macrophylla","20.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1051",387,"Clidemia hirta","151.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1052",387,"terracera indica","1.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1053",387,"Taenitis blechnoides","2.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1054",387,"Bauhinia semibifida","1.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1055",387,"Cyrtococcum patens","53.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1056",387,"clibadium surinamense","1.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1057",387,"cuphea carthagenensis","1.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1058",388,"Asystasia gangetica","38.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1059",388,"Axonopus compressus","80.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1060",388,"Sauropus androgynus","4.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1061",388,"Clidemia hirta","105.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1062",388,"Rolandra fruticosa","283.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1063",388,"Lindsaea ensifolia","140.0","Muaro Jambi","Mulya Jaya",1,"Palm Oil",2018
"1064",395,"Asystasia gangetica","1","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1065",395,"Lygodium circinatum","5","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1066",395,"Clidemia hirta","24","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1067",395,"Elaeis guineensis","6","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1068",395,"Goniophlebium verrucosum","10","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1069",395,"Lindsaea ensifolia","44","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1070",397,"Cuphea carthagenesis","2.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1071",397,"Mallotus peltatus","3.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1072",397,"Stachytarpheta indica","17.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1073",397,"Mimosa pudica","10.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1074",397,"Mussaenda frondosa","6.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1075",397,"Blechnum orientale","1.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1076",397,"Centotheca lappacea","471.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1077",397,"Rothmannia macrophylla","6.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1078",397,"Davallia denticulata","16.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1079",397,"Macaranga bancana","6.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1080",397,"Clidemia hirta","6.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1081",397,"Croton hirtus","8.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1082",397,"Melastoma malabathricum","11.0","Muaro Jambi","Sumber Jaya",2,"Palm Oil",2018
"1083",399,"Torenia violacea","2.0","Muaro Jambi","Sumber Jaya",1,"Rubber",2018
"1084",399,"Asystasia gangetica","1.0","Muaro Jambi","Sumber Jaya",1,"Rubber",2018
"1085",399,"Clidemia hirta","6.0","Muaro Jambi","Sumber Jaya",1,"Rubber",2018
"1086",399,"Davallia denticulata","2.0","Muaro Jambi","Sumber Jaya",1,"Rubber",2018
"1087",399,"Macaranga bancana","3.0","Muaro Jambi","Sumber Jaya",1,"Rubber",2018
"1088",399,"Mimosa pudica","7.0","Muaro Jambi","Sumber Jaya",1,"Rubber",2018
"1089",399,"Stachytarpheta indica","4.0","Muaro Jambi","Sumber Jaya",1,"Rubber",2018
"1090",399,"Centotheca lappacea","1680.0","Muaro Jambi","Sumber Jaya",1,"Rubber",2018
"1091",399,"Lantana camara","4.0","Muaro Jambi","Sumber Jaya",1,"Rubber",2018
"1092",399,"Legazpia polygonoides","6.0","Muaro Jambi","Sumber Jaya",1,"Rubber",2018
"1093",399,"Mussaenda frondosa","53.0","Muaro Jambi","Sumber Jaya",1,"Rubber",2018
"1094",403,"Clidemia hirta","104.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1095",403,"Dicranopteris linearis","64.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1096",403,"Asystasia gangetica","450.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1097",403,"Cyrtococcum patens","46.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1098",403,"Scleria ciliaris","5.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1099",403,"cleome rutidosperma","56.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1100",403,"selaginella plana","200.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1101",403,"pityogramma calomelanos","20.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1102",403,"goniophlebium percussum","6.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1103",403,"costus woodsoni","3.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1104",403,"rhynchospora colorata","12.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1105",403,"musaceae sp","1.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1106",403,"ageratum conyzoides","8.0","Muaro Jambi","Sumber Jaya",1,"Palm Oil",2018
"1107",410,"Axonopus compressus","72","Muaro Jambi","Tarikan",1,"Rubber",2018
"1108",410,"Croton hirtus","8","Muaro Jambi","Tarikan",1,"Rubber",2018
"1109",410,"Ageratum conyzoides","23","Muaro Jambi","Tarikan",1,"Rubber",2018
"1110",410,"Panicum repens","25","Muaro Jambi","Tarikan",1,"Rubber",2018
"1111",410,"acmela paniculata","42","Muaro Jambi","Tarikan",1,"Rubber",2018
"1112",410,"Lygodium circinatum","17","Muaro Jambi","Tarikan",1,"Rubber",2018
"1113",410,"centrosema pubescens","15","Muaro Jambi","Tarikan",1,"Rubber",2018
"1114",410,"Paspalum dilatatum","116","Muaro Jambi","Tarikan",1,"Rubber",2018
"1115",410,"Rolandra fruticosa","21","Muaro Jambi","Tarikan",1,"Rubber",2018
"1116",410,"Salomonia cantoniensis","3","Muaro Jambi","Tarikan",1,"Rubber",2018
"1117",410,"Asystasia gangetica","52","Muaro Jambi","Tarikan",1,"Rubber",2018
"1118",410,"centhoceca lappacea","62","Muaro Jambi","Tarikan",1,"Rubber",2018
"1119",410,"Like red melasthoma ","5","Muaro Jambi","Tarikan",1,"Rubber",2018
"1120",416,"Asystasia gangetica","314","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1121",416,"Davallia denticulata","15","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1122",416,"Adiantum latifolium","39","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1123",416,"Acmella Paniculata","15","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1124",416,"Lantana camara","4","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1125",416,"MS: daun Gerigi","5","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1126",416,"Ottochloa nodosa","42","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1127",416,"Leptaspis urceolata","21","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1128",416,"Rolandra fruticosa","8","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1129",416,"Daun berpori","4","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1130",416,"Centotheca lappacea","15","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1131",416,"Phyllanthus urinaria","3","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1132",416,"Scleria ciliaris","20","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1133",419,"Melastoma malabathricum","11","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1134",419,"Lygodium salicifolium","4","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1135",419,"Oxalis barrelieri","17","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1136",419,"Adiantum latifolium","64","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1137",419,"Asystasia gangetica","43","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1138",419,"Peperomia Pelucida","4","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1139",419,"Hyptis capitata","27","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1140",419,"Cleome Rutidosperma","867","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1141",419,"Acmela Paniculata","83","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1142",419,"Pityrogramma calomelanos","1","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1143",419,"paku flower","70","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1144",423,"Clidemia hirta","9.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1145",423,"Ageratum conyzoides","61.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1146",423,"Leptaspis urceolata","458.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1147",423,"Elaeis guineensis","39.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1148",423,"Mimosa pudica","8.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1149",423,"Basilikum alike","45.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1150",423,"Cyrtococcum patens","366.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1151",423,"Ovalblattb�umchen","4.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1152",423,"Axonopus compressus","1847.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1153",424,"Adiantum latifolium","146.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1154",424,"Imperata cylindrica","1.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1155",424,"Lygodium salicifolium","59.0","Muaro Jambi","Tarikan",1,"Palm Oil",2018
"1156",425,"Merremia Umbellata","8.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1157",425,"Blechnum orientale","3.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1158",425,"Uncari Cordata","4.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1159",425,"MS: Rumput gajah","1.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1160",425,"Cyrtococcum patens","84.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1161",425,"Poikilospermum Suaveolens","3.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1162",433,"Dicranopteris linearis","7.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1163",433,"Asystasia gangetica","40.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1164",433,"Mussaenda frondosa","8.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1165",433,"Davallia denticulata","1.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1166",433,"Lygodium salicifolium","17.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1167",433,"Stachytarpheta indica","15.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1168",433,"Helminthostachys zeylanica","23.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1169",433,"Cyrtococcum patens","580.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1170",433,"salam hutan","6.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1171",433,"Leptaspis urceolata","207.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1172",433,"Endospermum diadenum","5.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1173",435,"Tetracera indica","1.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1174",435,"Cyrtococcum patens","436.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1175",435,"Croton hirtus","32.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1176",435,"Lygodium circinatum","3.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1177",435,"Taenitis blechnoides","1.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1178",435,"Leptaspis urceolata","46.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1179",435,"Polygala paniculata","248.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1180",435,"Endospermum diadenum","2.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1181",436,"Clidemia hirta","67.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1182",436,"Acmella paniculata","8.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1183",436,"Sphagneticola trilobata","140.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1184",436,"Lygodium cf.circinatum","4.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1185",436,"Spermaococe cristata","8.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1186",436,"Taenitis blechnoides","6.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1187",436,"Scleria ciliaris","120.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1188",437,"daun Sirih","3","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1189",437,"Clidemia hirta","37","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1190",437,"Scleria ciliaris","11","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1191",437,"Cyrtococcum patens","80","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1192",437,"Bunga Putih","5","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1193",437,"Stenochlaena palustris","83","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1194",437,"Taenitis blechnoides","12","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1195",437,"Macaranga Bancana","1","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1196",437,"Mirip Jati","5","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1197",437,"Rambutan Hutan","1","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1198",442,"Leptaspis urceolata","35.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1199",442,"Endospermum diadenum","12.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1200",442,"Adiantum latifolium","2.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1201",442,"Lindsaea diffusa","57.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1202",442,"Lindsaea ensifolia","57.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1203",442,"Goniophlebium verrucosum","7.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1204",442,"Clidemia hirta","152.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1205",442,"salam hutan","13.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1206",442,"Taenitis blechnoides","38.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1207",443,"Ageratum conyzoides","24.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1208",443,"Sphagneticola Trilobata","12.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1209",443,"Scleria ciliaris","88.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1210",443,"Cleome Rutidosperma","124.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1211",443,"Vittaria elongata","346.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1212",443,"Rolandra fruticosa","80.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1213",443,"SpeciesName","Abundance ","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1214",443,"Molinera latifolia","3.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1215",444,"Lindsaea ensifolia","33.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1216",444,"Clidemia hirta","138.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1217",444,"Axonopus compressus","133.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
"1218",444,"Molinera latifolia","2.0","Muaro Jambi","Ladang Panjang",1,"Rubber",2018
